Onnett_id;Osall_id;Osnro;Oslaji;Oslajisel;Peräv;Perävsel;Ajolaji;Ajolajisel;Ajoneuvika;Ajoneuvmas
6736137;11658623;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6890500;11658624;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;9;1740
6890500;11658625;2;21;moottoripyörä;-1;Ei arvoa;-1;Ei arvoa;8;254
6884277;11658626;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1360
6884277;11658627;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1611
6846906;11658628;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;1150
6846906;11658629;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;15;1516
6819558;11658634;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;3;1560
6819558;11658635;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1532
6808463;11658642;1;32;kuorma-auto;2;varsinainen perävaunu;1;ammattimaisessa ajossa;5;13050
6808463;11658643;2;32;kuorma-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;1;12555
6861577;11658646;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1515
6861577;11658647;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1240
6890501;11658648;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;4;1394
6890501;11658649;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1325
6890501;11658650;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;1650
6800470;11658652;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1350
6788533;11658655;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;38;1000
6788533;11658656;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;15;1295
6770255;11658661;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1350
6770255;11658662;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1684
6788534;11658663;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1290
6788534;11658664;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1229
6770256;11658665;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;9;1395
6770256;11658666;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;2;1571
6741827;11658667;1;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;;
6741827;11658668;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;20;1120
6784698;11658669;1;32;kuorma-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;12300
6788535;11654170;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;1419
6760883;11654177;1;32;kuorma-auto;2;varsinainen perävaunu;1;ammattimaisessa ajossa;0;9750
6902255;11654185;1;12;mopedi;-1;Ei arvoa;-1;Ei arvoa;2;104
6902255;11654186;2;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;;
6844095;11654190;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;3;1269
6844095;11654191;2;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;;
6884250;11654192;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;11;1717
6884250;11654193;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;21;1420
6868462;11654194;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1100
6868462;11654195;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1469
6895845;11654196;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;10;1454
6895845;11654197;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;17;1195
6861650;11654203;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;1;1556
6861650;11654204;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;14;1430
6868463;11654205;1;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;;
6868463;11654206;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6886354;11654207;1;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;11;12850
6886354;11654208;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;12;1236
6866471;11654209;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;15;1200
6866471;11654210;2;20;kevytmoottoripyörä(<125cc);-1;Ei arvoa;-1;Ei arvoa;19;220
6890509;11654211;1;12;mopedi;-1;Ei arvoa;-1;Ei arvoa;2;95
6890509;11654212;2;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;;
6870194;11654215;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;1304
6870194;11654216;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;9;1475
6813163;11654217;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6813163;11654218;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6744664;11654219;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;21;1300
6819111;11654220;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1105
6819111;11654221;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;15;1430
6899897;11654223;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1150
6890510;11654224;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;2;1475
6890510;11654225;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;15;1380
6893485;11654226;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;12;1656
6893485;11654227;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;11;1735
6813164;11654228;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;22;1550
6813164;11654229;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;23;1540
6919650;11654452;1;12;mopedi;-1;Ei arvoa;-1;Ei arvoa;0;115
6919650;11654453;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;5;1585
6903349;11654454;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1437
6903349;11654455;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1440
6911250;11654456;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;13;1595
6911250;11654457;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1075
6899770;11654458;1;12;mopedi;-1;Ei arvoa;-1;Ei arvoa;0;90
6899770;11654459;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1505
6890511;11654460;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;9;1530
6890511;11654461;2;12;mopedi;-1;Ei arvoa;-1;Ei arvoa;4;96
6760777;11654462;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;18;1180
6902260;11654465;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6914633;11654466;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;19;1365
6914633;11654467;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1395
6920113;11654470;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;16;1115
6920113;11654471;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;12;1680
6918901;11654472;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1548
6918901;11654473;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;955
6910383;11654474;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;8;1760
6922261;11654475;1;32;kuorma-auto;2;varsinainen perävaunu;-1;Ei arvoa;2;11650
6893355;11654483;1;12;mopedi;-1;Ei arvoa;-1;Ei arvoa;4;96
6893355;11654484;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;10;1515
6918837;11654493;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1895
6918837;11654494;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1340
6912914;11654498;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;5;1316
6912914;11654499;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1090
6919651;11654504;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1410
6919651;11654505;2;12;mopedi;-1;Ei arvoa;-1;Ei arvoa;7;96
6920114;11654512;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1130
6920114;11654513;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;16;1495
6920114;11654514;3;20;kevytmoottoripyörä(<125cc);-1;Ei arvoa;-1;Ei arvoa;3;138
6866480;11654517;1;12;mopedi;-1;Ei arvoa;-1;Ei arvoa;4;92
6884136;11654518;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;1790
6884136;11654519;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;2;1259
6910329;11654733;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;9;1565
6910329;11654734;2;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;11;11550
6910275;11654736;1;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;18;11150
6910275;11654737;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;7;1585
6904814;11654738;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;9;1505
6912915;11654739;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;10;1485
6912915;11654740;2;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;;
6793942;11654741;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1355
6910386;11654753;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1600
6919652;11654754;1;12;mopedi;-1;Ei arvoa;-1;Ei arvoa;8;93
6890400;11654755;1;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;13;11550
6890400;11654756;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;7;1125
6904669;11654759;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;5;2060
6904669;11654760;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;11;2115
6903356;11654761;1;12;mopedi;-1;Ei arvoa;-1;Ei arvoa;3;96
6903356;11654762;2;12;mopedi;-1;Ei arvoa;-1;Ei arvoa;5;97
6918845;11654763;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1632
6918845;11654764;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1278
6903357;11654765;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6793841;11654770;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;17;1567
6893468;11654783;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;15;1285
6920120;11654784;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;29;1110
6920120;11654785;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6912921;11654786;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6912921;11654787;2;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;;
6899825;11654788;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;12;1535
6899825;11654789;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;11;1505
6904830;11654790;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1305
6904830;11654791;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1755
6843984;11654792;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6813069;11654795;1;21;moottoripyörä;-1;Ei arvoa;-1;Ei arvoa;9;123
6813070;11654796;1;33;linja-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;13;14850
6813070;11654797;2;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;;
6810111;11654798;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6810111;11654799;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;;
6847030;11654800;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1320
6890401;11654801;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;14;1115
6819445;11654802;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;1980
6893105;11655023;1;12;mopedi;-1;Ei arvoa;-1;Ei arvoa;9;104
6893105;11655024;2;12;mopedi;-1;Ei arvoa;-1;Ei arvoa;1;98
6911951;11655025;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;9;1283
6911951;11655026;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;13;2035
6922298;11655027;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;8;2440
6922298;11655028;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;1473
6910224;11655034;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;22;1010
6910224;11655035;2;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;9;9800
6890410;11655039;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;13;1275
6890410;11655040;2;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;;
6899610;11655041;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;11;1175
6899610;11655042;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;1365
6902649;11655046;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1200
6884179;11655047;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;17;1705
6884179;11655048;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;15;920
6843992;11655049;1;12;mopedi;-1;Ei arvoa;-1;Ei arvoa;5;84
6842058;11655056;1;40;traktori;-1;Ei arvoa;-1;Ei arvoa;;
6892659;11655059;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1300
6892659;11655060;2;32;kuorma-auto;2;varsinainen perävaunu;-1;Ei arvoa;3;13780
6890411;11655063;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;1501
6890411;11655064;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;16;1340
6911831;11655065;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1510
6911831;11655066;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1396
6890412;11655067;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;14;1085
6890412;11655068;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;4;1735
6866492;11655080;1;12;mopedi;-1;Ei arvoa;-1;Ei arvoa;0;89
6861572;11655081;1;12;mopedi;-1;Ei arvoa;-1;Ei arvoa;2;104
6861572;11655082;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;11;1210
6819337;11655083;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1290
6813087;11655084;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;13;1445
6813087;11655085;2;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;0;2110
6890413;11655299;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;11;985
6904747;11655302;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;14;1703
6902278;11655313;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;7;1367
6902278;11655314;2;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;;
6893394;11655319;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;12;1618
6914421;11655322;1;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;;
6914421;11655323;2;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;;
6915882;11655326;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;1478
6915882;11655327;2;12;mopedi;-1;Ei arvoa;-1;Ei arvoa;4;96
6910217;11655332;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;8;1845
6910217;11655333;2;21;moottoripyörä;-1;Ei arvoa;-1;Ei arvoa;0;315
6912930;11655334;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;10;1253
6912930;11655335;2;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;;
6914630;11655336;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1745
6914630;11655337;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1437
6902279;11655338;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;17;1638
6861638;11655339;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6890424;11655344;1;12;mopedi;-1;Ei arvoa;-1;Ei arvoa;3;107
6922270;11655351;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;8;1095
6890426;11655352;1;99;tuntematon kulkuväline;-1;Ei arvoa;-1;Ei arvoa;;
6890426;11655353;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6910307;11655354;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6910307;11655355;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6884198;11655358;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;23;1060
6884146;11655583;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;18;1440
6884146;11655584;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;13;1210
6920088;11655587;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1550
6920088;11655588;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;8;1653
6911907;11655589;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;14;1460
6911907;11655590;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6899769;11655597;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;22;1130
6914413;11655598;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;1265
6914413;11655599;2;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;;
6924486;11655600;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;7;1468
6924486;11655601;2;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;;
6920586;11655602;1;30;henkilöauto;3;kevytperävaunu;-1;Ei arvoa;12;1700
6920586;11655603;2;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;;
6910236;11655605;1;12;mopedi;-1;Ei arvoa;-1;Ei arvoa;4;107
6902351;11655606;1;12;mopedi;-1;Ei arvoa;-1;Ei arvoa;0;92
6902351;11655607;2;12;mopedi;-1;Ei arvoa;-1;Ei arvoa;6;81
6911908;11655609;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;20;1020
6911908;11655610;2;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;;
6847937;11655614;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1300
6920226;11655621;1;31;pakettiauto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;2200
6920226;11655622;2;21;moottoripyörä;-1;Ei arvoa;-1;Ei arvoa;0;230
6913588;11655625;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;3;1027
6913588;11655626;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1225
6899901;11655627;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1080
6922275;11655633;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;25;1850
6922275;11655634;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6924487;11655635;1;21;moottoripyörä;-1;Ei arvoa;-1;Ei arvoa;;
6924487;11655636;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;7;1490
6924050;11655637;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;17;1395
6924050;11655638;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;24;1260
6924800;11655639;1;21;moottoripyörä;-1;Ei arvoa;-1;Ei arvoa;23;260
6924800;11655640;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;8;2190
6924488;11655641;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;17;1310
6924488;11655642;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1170
6923133;11655645;1;12;mopedi;-1;Ei arvoa;-1;Ei arvoa;0;111
6924000;11655646;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;1505
6924000;11655647;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;15;1462
6924000;11655648;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;10;1670
6924645;11655649;1;30;henkilöauto;3;kevytperävaunu;-1;Ei arvoa;9;1305
6922276;11655650;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;1390
6922276;11655651;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;8;1409
6920090;11655652;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6861504;11655868;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1260
6861504;11655869;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1090
6914482;11655879;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1904
6914482;11655880;2;12;mopedi;-1;Ei arvoa;-1;Ei arvoa;28;60
6899765;11655881;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1130
6923401;11655886;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1390
6923401;11655887;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;1925
6923134;11655890;1;32;kuorma-auto;-1;Ei arvoa;2;hälytysajossa;32;11600
6924023;11655892;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;965
6924023;11655893;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1628
6913000;11655894;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;9;1838
6913000;11655895;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;1155
6819480;11655899;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;17;1150
6913001;11655902;1;30;henkilöauto;3;kevytperävaunu;-1;Ei arvoa;0;1885
6913001;11655903;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1615
6924087;11655906;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1330
6914584;11655910;1;43;muu moottorikäyttöinen ajoneuvo;-1;Ei arvoa;-1;Ei arvoa;0;375
6910313;11655911;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;19;1290
6861601;11655912;1;12;mopedi;-1;Ei arvoa;-1;Ei arvoa;22;60
6861601;11655913;2;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;;
6920091;11655924;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;10;1900
6924017;11655932;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1617
6924017;11655933;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;1471
6922302;11656149;1;32;kuorma-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;13;12100
6922302;11656150;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1275
6922302;11656151;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1592
6914627;11656152;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1330
6914628;11656153;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1136
6911911;11656154;1;12;mopedi;-1;Ei arvoa;-1;Ei arvoa;1;110
6911911;11656155;2;12;mopedi;-1;Ei arvoa;-1;Ei arvoa;0;96
6870333;11656160;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6920639;11656163;1;21;moottoripyörä;-1;Ei arvoa;-1;Ei arvoa;10;206
6918414;11656168;1;31;pakettiauto;5;ajoneuvo tai työkone hinauksessa;3;tienpitotyössä oleva ajoneuvo;4;1800
6918414;11656169;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;18;1670
6899717;11656170;1;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;18;2940
6892307;11656172;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;20;1010
6892307;11656173;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;32;1320
6902356;11656174;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;9;1810
6902356;11656175;2;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;;
6922400;11656176;1;32;kuorma-auto;2;varsinainen perävaunu;1;ammattimaisessa ajossa;9;11300
6922400;11656177;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1573
6911912;11656178;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;24;1190
6890532;11656179;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1163
6890532;11656180;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;10;1545
6914598;11656181;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;2238
6870270;11656182;1;12;mopedi;-1;Ei arvoa;-1;Ei arvoa;0;91
6870270;11656183;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;4;1600
6902357;11656189;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6904781;11656190;1;32;kuorma-auto;2;varsinainen perävaunu;-1;Ei arvoa;9;13400
6904781;11656191;2;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;;
6844036;11656196;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;16;1460
6844036;11656197;2;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;;
6896012;11656202;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1424
6896012;11656203;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1360
6918802;11656204;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;11;1470
6918802;11656205;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6922873;11656206;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;15;1215
6922873;11656207;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;4;1582
6911913;11656208;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1235
6911913;11656209;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;25;1190
6914561;11656210;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1380
6910304;11656214;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;20;840
6910304;11656215;2;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;;
6892310;11656216;1;21;moottoripyörä;-1;Ei arvoa;-1;Ei arvoa;14;196
6866538;11656217;1;40;traktori;-1;Ei arvoa;-1;Ei arvoa;11;4660
6813305;11656431;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;12;1335
6838577;11656432;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1025
6911914;11656433;1;12;mopedi;-1;Ei arvoa;-1;Ei arvoa;2;97
6911914;11656434;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;18;1680
6913945;11656435;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6920758;11656436;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;21;1630
