id,year,month,day_of_week,lon,lat,vehicle_mass,Seriousness,snowfall_1,snowfall_2,snowfall_3,snowfall_4,snowfall_5
6868956,2015,7,lauantai,24.5,60.05,1277.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6868957,2015,7,keskiviikko,26.81,61.06,193.0,Loukkaantumiseen johtanut,0.0,0.0,0.0,0.0,0.0
6868958,2015,7,torstai,26.43,61.08,940.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,0.0
6868959,2015,7,perjantai,23.85,60.32,14900.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6868960,2015,7,perjantai,28.11,61.21,2300.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6868961,2015,8,lauantai,29.87,62.58,1190.0,Loukkaantumiseen johtanut,0.0,0.0,0.0,0.0,0.0
6868962,2015,8,torstai,28.37,64.62,1200.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6868964,2015,7,perjantai,28.92,62.09,,Loukkaantumiseen johtanut,0.0,0.0,0.0,0.0,
6868965,2015,7,tiistai,26.06,60.46,1363.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6868966,2015,7,perjantai,21.66,63.11,2060.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6868967,2015,8,perjantai,23.8,66.19,1520.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6868968,2015,8,keskiviikko,27.33,60.57,1980.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6868970,2015,7,torstai,26.09,62.58,1205.0,Loukkaantumiseen johtanut,0.0,0.0,0.0,0.0,0.0
6868971,2015,7,maanantai,23.84,61.22,1332.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6868972,2015,7,perjantai,25.12,61.84,1570.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6868973,2015,8,perjantai,25.81,62.24,200.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6868974,2015,8,torstai,27.68,63.01,1505.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6868975,2015,8,maanantai,26.68,61.71,1425.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6868976,2015,7,keskiviikko,22.77,60.95,1156.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,0.0
6868977,2015,7,keskiviikko,22.6,60.82,1840.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,0.0
6868978,2015,7,torstai,23.1,60.47,1115.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,0.0
6868979,2015,7,keskiviikko,23.52,61.06,1605.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,0.0
6868980,2015,7,torstai,29.57,62.62,102.0,Loukkaantumiseen johtanut,0.0,0.0,0.0,0.0,0.0
6868981,2015,7,keskiviikko,21.75,61.49,1085.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,0.0
6868982,2015,7,lauantai,22.39,60.39,2455.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6868984,2015,6,perjantai,24.92,60.21,1229.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6868985,2015,6,keskiviikko,22.95,63.69,1633.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6868986,2015,6,tiistai,25.59,60.38,1637.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6868987,2015,6,maanantai,24.85,60.55,1332.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,0.0
6868988,2015,6,maanantai,25.96,60.5,11760.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,0.0
6868989,2015,6,sunnuntai,28.25,63.08,880.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6868990,2015,7,maanantai,28.9,65.06,2177.0,Loukkaantumiseen johtanut,0.0,0.0,0.0,0.0,
6868991,2015,7,keskiviikko,29.49,62.73,1420.0,Loukkaantumiseen johtanut,0.0,0.0,0.0,0.0,0.0
6868992,2015,7,keskiviikko,22.19,61.45,1455.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,0.0
6868993,2015,8,perjantai,23.89,61.5,10450.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6868994,2015,8,keskiviikko,22.9,60.86,1210.0,Loukkaantumiseen johtanut,0.0,0.0,0.0,0.0,
6868995,2015,8,tiistai,25.06,60.23,1385.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6868996,2015,8,lauantai,25.69,60.41,,Loukkaantumiseen johtanut,0.0,0.0,0.0,0.0,0.0
6868998,2015,7,maanantai,25.07,60.23,1342.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6868999,2015,7,perjantai,27.15,63.61,1035.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6869000,2015,7,sunnuntai,24.12,60.27,1280.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6869001,2015,7,perjantai,29.78,62.62,1200.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6869002,2015,7,maanantai,22.35,60.33,1315.0,Loukkaantumiseen johtanut,0.0,0.0,0.0,0.0,
6869003,2015,7,torstai,24.83,60.33,11700.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,0.0
6869004,2015,8,perjantai,21.93,61.26,193.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6869005,2015,8,sunnuntai,23.56,61.56,1701.0,Loukkaantumiseen johtanut,0.0,0.0,0.0,0.0,0.0
6869006,2015,8,sunnuntai,29.04,62.7,1145.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,0.0
6869007,2015,7,tiistai,25.9,62.14,,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6869008,2015,8,sunnuntai,21.58,63.25,1360.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,0.0
6869009,2015,8,lauantai,24.25,65.83,220.0,Loukkaantumiseen johtanut,0.0,0.0,0.0,0.0,0.0
6869011,2015,7,torstai,26.33,64.1,1265.0,Loukkaantumiseen johtanut,0.0,0.0,0.0,0.0,0.0
6869012,2015,7,torstai,27.2,60.91,242.0,Loukkaantumiseen johtanut,0.0,0.0,0.0,0.0,0.0
6869013,2015,7,torstai,25.65,60.39,8400.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,0.0
6869015,2015,8,tiistai,28.25,63.27,1390.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6869016,2015,8,sunnuntai,25.54,64.9,108.0,Loukkaantumiseen johtanut,0.0,0.0,0.0,0.0,0.0
6869017,2015,8,tiistai,24.22,64.08,1280.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6869018,2015,8,sunnuntai,27.08,61.66,1820.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,0.0
6869019,2015,8,keskiviikko,28.22,61.62,9300.0,Loukkaantumiseen johtanut,0.0,0.0,0.0,0.0,
6869020,2015,8,sunnuntai,27.84,64.4,1251.0,Loukkaantumiseen johtanut,0.0,0.0,0.0,0.0,0.0
6869021,2015,7,torstai,24.18,60.57,1090.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,0.0
6869022,2015,7,maanantai,21.92,63.08,1325.0,Loukkaantumiseen johtanut,0.0,0.0,0.0,0.0,
6869024,2015,8,lauantai,25.44,65.08,1785.0,Loukkaantumiseen johtanut,0.0,0.0,0.0,0.0,0.0
6869025,2015,8,lauantai,25.57,60.98,1309.0,Loukkaantumiseen johtanut,0.0,0.0,0.0,0.0,0.0
6869026,2015,8,sunnuntai,22.97,63.01,1390.0,Loukkaantumiseen johtanut,0.0,0.0,0.0,0.0,0.0
6869027,2015,8,torstai,25.77,62.27,1262.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6869028,2015,8,torstai,21.64,63.08,1167.0,Loukkaantumiseen johtanut,0.0,0.0,0.0,0.0,
6869029,2015,8,torstai,22.59,62.96,132.0,Loukkaantumiseen johtanut,0.0,0.0,0.0,0.0,
6869030,2015,7,torstai,24.48,60.21,1290.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,0.0
6869031,2015,7,maanantai,24.89,60.23,1921.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6869032,2015,7,lauantai,24.95,60.25,260.0,Loukkaantumiseen johtanut,0.0,0.0,0.0,0.0,
6869033,2015,7,tiistai,22.04,62.27,1130.0,Loukkaantumiseen johtanut,0.0,0.0,0.0,0.0,
6869034,2015,7,keskiviikko,24.98,60.24,14000.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,0.0
6869035,2015,7,keskiviikko,23.23,61.39,1115.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,0.0
6869036,2015,8,lauantai,21.55,63.19,100.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,0.0
6869037,2015,8,torstai,23.43,60.88,1426.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6869038,2015,8,maanantai,24.53,60.73,1425.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6869039,2015,8,maanantai,23.46,60.79,1460.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6869042,2015,7,keskiviikko,27.86,64.27,1030.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,0.0
6869043,2015,7,perjantai,22.66,63.6,2069.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6869044,2015,7,lauantai,21.76,63.14,1197.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6869045,2015,7,keskiviikko,25.31,65.18,1385.0,Loukkaantumiseen johtanut,0.0,0.0,0.0,0.0,0.0
6869046,2015,7,sunnuntai,24.68,64.69,1391.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6869047,2015,7,perjantai,24.34,60.41,1275.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6869048,2014,8,lauantai,24.85,60.3,1245.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,0.0
6869052,2014,8,perjantai,27.88,62.31,1625.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,0.0
6869060,2015,9,perjantai,26.92,61.0,1280.0,Loukkaantumiseen johtanut,0.0,0.0,0.0,0.0,
6869149,2015,8,torstai,29.77,62.62,1552.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6869157,2015,9,perjantai,28.74,61.18,1525.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6869174,2014,9,maanantai,25.02,60.44,1546.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,0.0
6869231,2014,8,torstai,22.73,61.27,1375.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6869310,2014,7,lauantai,23.23,61.63,340.0,Loukkaantumiseen johtanut,0.0,0.0,0.0,0.0,
6869331,2014,9,torstai,25.64,60.98,1700.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6869346,2015,9,tiistai,25.88,60.67,1010.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,0.0
6869354,2015,7,perjantai,28.01,61.05,1160.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6869468,2015,5,lauantai,25.81,62.24,1107.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,0.0
6869576,2014,7,torstai,23.9,61.51,1250.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6869608,2015,7,maanantai,26.8,60.93,1503.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6869688,2014,9,perjantai,24.8,60.28,1817.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6869699,2015,8,lauantai,22.98,63.1,1880.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,0.0
6869709,2014,9,perjantai,25.7,62.38,1760.0,Loukkaantumiseen johtanut,0.0,0.0,0.0,0.0,
6869804,2015,7,maanantai,25.03,60.38,1183.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6869812,2014,8,keskiviikko,27.83,62.33,1840.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6869816,2014,8,perjantai,25.11,60.26,3650.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,0.0
6869893,2014,5,keskiviikko,23.72,61.47,1950.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870058,2014,9,torstai,22.35,60.47,1080.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870062,2014,8,keskiviikko,26.7,60.49,1615.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870064,2014,7,perjantai,24.66,60.22,1605.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870065,2015,6,perjantai,23.75,61.5,1205.0,Loukkaantumiseen johtanut,0.0,0.0,0.0,0.0,
6870066,2015,6,perjantai,25.79,62.24,1634.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870067,2015,6,keskiviikko,24.86,60.24,1816.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870068,2015,6,lauantai,24.43,60.12,1355.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870069,2015,5,perjantai,24.93,60.24,1310.0,Loukkaantumiseen johtanut,0.0,0.0,0.0,0.0,0.0
6870070,2015,5,maanantai,26.69,60.85,1345.0,Loukkaantumiseen johtanut,0.0,0.0,0.0,0.0,
6870071,2015,6,sunnuntai,24.0,60.05,1500.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870072,2015,6,maanantai,24.81,60.2,1555.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,0.0
6870073,2015,6,maanantai,24.86,60.55,1200.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,0.0
6870074,2015,5,torstai,26.32,60.9,1547.0,Loukkaantumiseen johtanut,0.0,0.0,0.0,0.0,
6870075,2015,6,torstai,24.0,60.05,1363.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870076,2015,6,sunnuntai,21.8,61.53,1500.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870077,2015,6,maanantai,21.87,63.01,1355.0,Loukkaantumiseen johtanut,0.0,0.0,0.0,0.0,0.0
6870078,2015,5,maanantai,24.98,60.24,11950.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870079,2015,6,maanantai,23.87,60.5,1385.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,0.0
6870080,2015,6,maanantai,22.93,59.96,1355.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,0.0
6870081,2015,6,sunnuntai,23.35,59.98,190.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870082,2015,6,tiistai,29.0,63.02,1320.0,Loukkaantumiseen johtanut,0.0,0.0,0.0,0.0,
6870083,2015,6,tiistai,24.86,60.24,1609.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870084,2015,6,maanantai,23.84,61.2,1502.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,0.0
6870087,2014,8,keskiviikko,23.75,61.31,1254.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870088,2014,9,tiistai,22.92,62.82,1483.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870089,2014,9,perjantai,24.85,60.5,1163.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870090,2014,9,lauantai,24.37,60.4,188.0,Loukkaantumiseen johtanut,0.0,0.0,0.0,0.0,
6870091,2014,9,maanantai,21.58,62.97,1234.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,0.0
6870097,2014,8,maanantai,24.97,60.29,1932.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870098,2014,9,sunnuntai,25.77,62.74,871.0,Loukkaantumiseen johtanut,0.0,0.0,0.0,0.0,
6870099,2014,9,sunnuntai,25.02,60.39,1576.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870100,2014,9,maanantai,22.39,60.53,18250.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,0.0
6870101,2014,9,sunnuntai,25.85,62.25,172.0,Loukkaantumiseen johtanut,0.0,0.0,0.0,0.0,
6870105,2014,9,maanantai,23.72,61.85,2041.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,0.0
6870106,2014,9,keskiviikko,25.31,62.65,1120.0,Loukkaantumiseen johtanut,0.0,0.0,0.0,0.0,
6870112,2014,8,maanantai,27.14,60.56,13500.0,Loukkaantumiseen johtanut,0.0,0.0,0.0,0.0,
6870119,2014,9,perjantai,21.44,62.9,1380.0,Loukkaantumiseen johtanut,0.0,0.0,0.0,0.0,
6870120,2014,9,torstai,22.6,60.27,3420.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870123,2014,9,perjantai,24.91,60.24,1100.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870125,2014,9,keskiviikko,25.4,60.36,1680.0,Loukkaantumiseen johtanut,0.0,0.0,0.0,0.0,
6870126,2014,9,sunnuntai,25.25,60.51,1130.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870129,2014,9,torstai,24.43,60.22,1973.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870130,2014,9,perjantai,27.08,61.64,1180.0,Loukkaantumiseen johtanut,0.0,0.0,0.0,0.0,
6870131,2014,9,perjantai,30.46,62.19,1718.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870133,2014,7,keskiviikko,24.95,60.3,12135.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,0.0
6870134,2015,6,maanantai,25.02,60.37,3800.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,0.0
6870135,2014,9,torstai,24.02,60.27,1400.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870139,2014,8,torstai,24.85,60.3,10200.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870140,2014,9,perjantai,25.09,60.29,1245.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870143,2015,8,keskiviikko,26.19,60.46,120.0,Loukkaantumiseen johtanut,0.0,0.0,0.0,0.0,
6870144,2014,9,torstai,22.22,60.46,15400.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870149,2014,8,lauantai,24.69,60.81,1180.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,0.0
6870150,2014,8,tiistai,23.31,60.76,1088.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870151,2014,6,sunnuntai,26.23,61.07,1325.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,0.0
6870152,2014,7,maanantai,22.36,60.42,1490.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870153,2014,7,torstai,25.79,63.61,1345.0,Loukkaantumiseen johtanut,0.0,0.0,0.0,0.0,
6870154,2014,8,perjantai,25.05,60.23,1025.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,0.0
6870155,2014,8,perjantai,24.23,60.32,1806.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,0.0
6870156,2014,8,lauantai,23.18,60.03,1265.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,0.0
6870157,2014,8,perjantai,27.76,64.69,1483.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,0.0
6870158,2014,6,keskiviikko,23.61,61.28,1580.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870159,2014,7,maanantai,29.22,62.23,1180.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870160,2014,7,maanantai,29.76,62.9,1120.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870161,2014,7,torstai,25.9,62.23,16000.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870162,2014,7,torstai,27.27,61.68,1572.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870163,2014,8,sunnuntai,22.97,62.99,1334.0,Loukkaantumiseen johtanut,0.0,0.0,0.0,0.0,
6870164,2014,8,sunnuntai,23.1,62.97,,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870165,2014,8,perjantai,25.64,60.39,2550.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,0.0
6870167,2014,6,tiistai,22.2,60.49,1345.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870168,2014,7,torstai,29.05,62.74,1385.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870169,2014,7,maanantai,22.15,61.1,1154.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870170,2014,7,sunnuntai,21.45,60.9,1113.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870171,2014,7,torstai,22.17,60.49,1270.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870172,2014,7,sunnuntai,25.77,62.25,1295.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870173,2014,8,torstai,27.68,61.55,1025.0,Loukkaantumiseen johtanut,0.0,0.0,0.0,0.0,
6870174,2014,8,perjantai,25.81,63.11,1290.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,0.0
6870176,2014,6,lauantai,22.97,61.03,1030.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870177,2014,6,sunnuntai,26.74,60.9,1254.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,0.0
6870178,2014,7,tiistai,22.06,61.03,8550.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,0.0
6870179,2014,7,torstai,28.5,64.68,1565.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870180,2014,7,torstai,24.46,60.22,1055.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870181,2014,7,tiistai,23.73,63.05,,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,0.0
6870182,2014,7,maanantai,25.66,64.6,1155.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870184,2014,8,sunnuntai,24.19,60.2,,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870185,2014,6,maanantai,22.16,61.77,1950.0,Kuolemaan johtanut,0.0,0.0,0.0,0.0,
6870186,2014,6,tiistai,23.52,60.62,1545.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870187,2014,7,sunnuntai,26.59,60.49,1720.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870188,2014,8,tiistai,22.14,60.51,1320.0,Loukkaantumiseen johtanut,0.0,0.0,0.0,0.0,
6870189,2014,8,keskiviikko,21.67,61.31,1130.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870191,2014,6,perjantai,24.44,60.12,1565.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870192,2014,7,torstai,23.36,59.95,1551.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870193,2014,7,lauantai,24.85,63.61,1240.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870194,2014,7,perjantai,21.34,62.48,1475.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870195,2014,8,keskiviikko,26.06,62.08,1612.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870196,2014,8,sunnuntai,26.91,63.87,1385.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870197,2014,6,tiistai,22.94,61.14,1295.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870198,2014,7,keskiviikko,21.54,61.22,1540.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,0.0
6870199,2014,8,sunnuntai,21.87,61.1,260.0,Loukkaantumiseen johtanut,0.0,0.0,0.0,0.0,
6870200,2014,6,maanantai,23.65,61.5,1505.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870204,2014,9,lauantai,28.35,61.08,,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870205,2014,9,maanantai,28.12,60.85,810.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,0.0
6870206,2014,9,maanantai,21.76,61.16,2109.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,0.0
6870207,2014,9,lauantai,22.66,60.68,1100.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870210,2014,9,keskiviikko,24.17,60.51,92.0,Loukkaantumiseen johtanut,0.0,0.0,0.0,0.0,
6870213,2014,8,torstai,22.3,61.47,1502.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870215,2014,6,tiistai,21.76,62.94,1557.0,Loukkaantumiseen johtanut,0.0,0.0,0.0,0.0,
6870216,2014,6,tiistai,24.08,60.22,107.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870217,2014,6,maanantai,27.64,63.11,2340.0,Loukkaantumiseen johtanut,0.0,0.0,0.0,0.0,
6870219,2014,8,torstai,25.41,66.83,1695.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870221,2014,6,torstai,25.11,60.22,1025.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870222,2014,7,maanantai,23.32,61.1,1670.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870223,2014,7,keskiviikko,21.54,61.14,1745.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,0.0
6870224,2014,8,torstai,28.48,63.21,1360.0,Loukkaantumiseen johtanut,0.0,0.0,0.0,0.0,
6870225,2014,8,perjantai,22.94,60.51,1657.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,0.0
6870226,2014,6,keskiviikko,25.11,60.22,1172.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870227,2014,7,lauantai,26.7,61.45,2040.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870228,2014,8,torstai,24.91,60.24,1266.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870229,2014,8,torstai,24.94,60.24,1260.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870230,2014,8,lauantai,24.43,60.43,1471.0,Loukkaantumiseen johtanut,0.0,0.0,0.0,0.0,0.0
6870231,2014,8,torstai,23.3,60.06,2025.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870232,2014,8,keskiviikko,25.24,64.77,10900.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870233,2014,8,tiistai,24.64,60.51,1359.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870234,2014,7,torstai,23.84,67.3,2720.0,Loukkaantumiseen johtanut,0.0,0.0,0.0,0.0,
6870235,2014,7,torstai,21.58,68.67,260.0,Loukkaantumiseen johtanut,0.0,0.0,0.0,0.0,
6870236,2014,7,sunnuntai,29.27,61.93,1329.0,Loukkaantumiseen johtanut,0.0,0.0,0.0,0.0,
6870237,2014,8,torstai,29.1,62.53,1530.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6870238,2014,8,perjantai,30.13,62.28,,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,0.0
6870239,2014,8,maanantai,26.92,60.51,2750.0,Loukkaantumiseen johtanut,0.0,0.0,0.0,0.0,
6870240,2014,4,lauantai,25.08,60.28,11900.0,Loukkaantumiseen johtanut,0.1400000005960464,0.0,0.0,0.0,
6870241,2014,6,sunnuntai,22.67,60.4,1690.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,0.0
6870242,2014,6,sunnuntai,21.78,61.48,,Loukkaantumiseen johtanut,0.0,0.0,0.0,0.0,0.0
6870243,2014,7,lauantai,23.18,60.13,905.0,Loukkaantumiseen johtanut,0.0,0.0,0.0,0.0,
6870244,2014,7,lauantai,25.78,65.13,1505.0,Loukkaantumiseen johtanut,0.0,0.0,0.0,0.0,
